883,2,604,78,12,50,52,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,822,0,5,1,4,56,19,19,4,1,0,39,9,0,0,0,0,0,4,0,0,0,0,0,14,4,19,2,59,1,11,0,2,90,1,11,4,2,0,2,13,0,14,3,0,0,92,7,0,242,90,30,3,0,0,3
8,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
302,1,3273,258,35,69,48,6,0,5,0,0,0,0,43,1,0,0,0,0,0,398,104,7,8,5,0,2082,8,5,5,11,19,0,3,1,0,0,74,3,0,0,1,0,0,0,0,0,0,0,1,0,27,8,2,36,0,12,1,3,105,2,11,2,0,4,10,7,0,106,0,0,0,77,5,0,27,11,13,10,0,2,43
215,0,298,67,20,33,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,0,2,6,0,379,4,0,5,4,5,0,0,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,3,0,0,24,0,6,1,0,0,0,4,0,1,0,0,0,14,0,0,2,4,4,0,0,0,1
28,0,44,22,39,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,99,1,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,1,5,0,0,4,0,0,0,0,0,7,1,0,0,4,3,0,0,0,0
28,0,52,2,10,66,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,7,0,0,0,0,61,0,0,1,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,2,0,0,0,10,1,0,6,7,4,0,0,2,1
47,1,256,6,5,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,208,29,0,0,0,0,195,0,0,0,0,5,0,1,0,1,1,23,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,23,0,1,0,0,12,2,7,0,0,0,2,0,0,0,0,0,0,3,0,0,14,6,0,0,0,3,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,8,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
