930,2,580,74,12,46,53,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,801,0,5,1,4,59,20,0,17,4,1,0,40,7,0,0,0,0,0,4,0,0,0,0,14,4,19,2,59,1,11,0,2,73,1,11,4,2,0,2,13,0,10,3,0,0,78,11,0,241,88,29,3,0,0,4
9,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
287,1,2800,258,32,71,37,7,0,2,0,0,0,0,0,1,0,0,0,0,0,378,98,7,7,2,0,1106,8,6,5,11,11,0,0,3,1,0,0,73,3,0,0,1,0,0,0,0,0,0,1,0,22,6,2,24,0,10,1,3,77,2,11,2,0,3,11,7,0,90,0,0,0,39,5,0,26,11,14,10,0,2,47
212,0,250,65,21,33,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,10,0,2,4,0,342,4,0,5,4,5,0,0,0,0,0,0,18,1,0,0,0,1,0,0,0,0,0,0,2,7,1,0,0,0,4,0,0,19,0,5,1,0,0,0,4,0,1,0,0,0,4,0,0,2,6,4,0,0,1,1
12,0,40,20,40,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,97,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,1,5,0,0,4,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0
25,0,46,2,10,71,13,0,0,1,0,0,0,0,2,0,0,0,0,0,0,10,7,0,0,0,0,62,0,0,1,0,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,5,0,0,0,0,1,0,2,0,0,0,5,1,0,6,7,4,0,0,2,1
37,1,211,5,4,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,212,26,0,0,0,0,176,0,0,0,0,5,0,0,3,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,22,0,2,0,0,9,1,4,0,0,0,2,0,0,0,0,0,0,1,0,0,14,4,0,0,0,3,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
